,id,response,cand,question,knowledge,knowledge_ans,score
210,193,Lillie Langtry was married to Hugo Gerald de Bathe,Hugo Gerald de Bathe,who was lillie langtry married to?,The original purpose of the cross was to develop guide dogs suitable for visually impaired individuals with allergies.,[CLS],0.0
211,194,no.,NO_Q,NO_Q,Points are primarily scored by advancing the ball into the opposing team's end zone for a touchdown or kicking the ball through the opponent's goalposts for a field goal.,NO_Q,-1.0
212,195,"Corey Todd Taylor was born on December 8, 1973 in Des Moines, Iowa. He was",Iowa,born in Des Moines,Early skiers used one long pole or spear.,[CLS],0.0
213,196,harry potter,NO_Q,NO_Q,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",NO_Q,-1.0
214,197,"clemens pitched poorly in the opening game, watched the boston bullpen blow his ",NO_Q,NO_Q,Emerald is a cyclosilicate.,NO_Q,-1.0
215,198,"hunter's first film with warner bros was the sea chase (1955), s",NO_Q,NO_Q,"Activated ""seeking"" behavior, such as locomotor activity, is influenced by dopaminergic drugs, and microdialysis experiments reveal that dopamine is released during the anticipation of a reward.",NO_Q,-1.0
216,199,"Moss was one of the most recognised celebrities in Britain, leading to many media appearances.",Britain,By what country was Moss most famous?,"It can be performed to motivate sports teams, entertain the audience, or for competition.",[CLS],0.0
217,199,"Moss was one of the most recognised celebrities in Britain, leading to many media appearances.",Moss,"He was one of the most recognised celebrities in Britain, leading to many media appearances","It can be performed to motivate sports teams, entertain the audience, or for competition.",[CLS],0.0
218,200,exile shortened their name to exile in 1973 and released their eponymous,NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
219,201,"wizard: i've always loved medical documentaries, but i haven't seen that",NO_Q,NO_Q,This was despite general recognition of frequent and serious side effects.,NO_Q,-1.0
220,202,"Van Sant's next effort, the similarly acclaimed My Own Private Idaho (1991)",My Own Private Idaho,Van Sant's Next,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",[CLS],0.0
221,203,wake the sleeper,NO_Q,NO_Q,"In many regions, winter is associated with snow and freezing temperatures.",NO_Q,-1.0
222,204,hybrid theory,NO_Q,NO_Q,"Since its inception in 1965, this event has brought together champions from all over world so that players from small countries with few bowling facilities can meet the greats of the sport, all on equal terms and all in a spirit of friendly competition.",NO_Q,-1.0
223,205,james did not receive any awards.,NO_Q,NO_Q,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",NO_Q,-1.0
224,206,yes,NO_Q,NO_Q,"Users can connect their Instagram account to other social media profiles, enabling them to share photos to those profiles as well.",NO_Q,-1.0
225,207,A month later as part of her act at the Ovarian Cancer Research benefit at Caroline',the Ovarian Cancer Research benefit,a benefit for ovarian cancer,Hunting can also be a means of pest control.,[CLS],0.0
226,208,yes.,NO_Q,NO_Q,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",NO_Q,-1.0
227,209,Hooper played in 81 games and hit.282,81,How many games did Hooper play in?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
228,209,Hooper played in 81 games and hit.282,hit.282,batting average,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
229,210,Boone toured the United States in a production of the stage adaptation of the film Seven,Boone,He toured the United States in a production of the stage adaptation of the film Seven,"It is also not considered hunting to pursue animals without intent to kill them, as in wildlife photography, birdwatching, or scientific research activities which involve tranquilizing or tagging of animals or birds.",[CLS],0.0
230,211,"Hunter's first film for Warners was The Sea Chase (1955), supporting John Wayne and",1955,In what year was Hunter's first film for Warners?,"By contrast, a pullover does not open in front but must be ""pulled over"" the head to be worn.",[CLS],0.0
231,212,"no, i do not hunt. i am an animal lover and could not do that. do",NO_Q,NO_Q,Hunting can also be a means of pest control.,NO_Q,-1.0
232,213,wizard: i love post-apocalyptic horror television series such as the walking,NO_Q,NO_Q,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",NO_Q,-1.0
233,214,"the album has been to date the band's most commercially successful album, debuting at",NO_Q,NO_Q,"In modern times, it is mainly a competitive sport and recreational activity.",NO_Q,-1.0
234,215,"pavel nedved played for ruda hvezda cheb in 1985, playing",NO_Q,NO_Q,"In the 2010s, ""multi-author blogs"" (MABs) have developed, with posts written by large numbers of authors and sometimes professionally edited.",NO_Q,-1.0
235,216,"Elvis Presley's first RCA single, ""Heartbreak Hotel"", was released in",Heartbreak Hotel,Heartbreak Hotel,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.","""heartbreak hotel"", was released in january 1956 and became a number one hit in the united states.",0.2666666666666667
236,217,no,NO_Q,NO_Q,"It is a neutral or achromatic color, meaning literally that it is a color ""without color.""",NO_Q,-1.0
237,218,"autumn released the acronym of her upcoming album, f.l.a.g.,",NO_Q,NO_Q,"These fellowships include pediatric neurosurgery, trauma/neurocritical care, functional and stereotactic surgery, surgical neuro-oncology, radiosurgery, neurovascular surgery, skull-base surgery, peripheral nerve and spine surgery.",NO_Q,-1.0
238,219,no,NO_Q,NO_Q,"The band achieved commercial success with the release of their 2000 album ""The State"" and then they achieved mainstream success with the release of their 2001 album ""Silver Side Up"".",NO_Q,-1.0
239,220,Shah Rukh was cast as the lead; he gained six packs for a song,Shah Rukh,who gained six packs for a song,Early skiers used one long pole or spear.,[CLS],0.0
240,221,2005,NO_Q,NO_Q,"Sandow was born in Königsberg, Prussia (now Kaliningrad, Russia) on April 2, 1867 to a German father and a Russian mother.",NO_Q,-1.0
241,222,no,NO_Q,NO_Q,"Three consecutive strikes is a known as a ""turkey"".",NO_Q,-1.0
242,223,"noll's legacy includes providing opportunities for african americans. under noll, joe gilli",NO_Q,NO_Q,"Three consecutive strikes is a known as a ""turkey"".",NO_Q,-1.0
243,224,"Tittle, in his 17th and final season, was photographed helmet-less, bloodied",his 17th and final season,in his 17th and final season,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
244,225,the chamber,NO_Q,NO_Q,"Eight of his other novels have also been adapted into films: ""The Chamber"", ""The Client"", ""A Painted House"", ""The Pelican Brief"", ""The Rainmaker"", ""The Runaway Jury"", ""Skipping Christmas"", and ""A Time to Kill"".",NO_Q,-1.0
245,226,"Bundchen travelled to London in 1997, where she auditioned for 42 shows.",1997,In what year did Bundchen travel to London?,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
246,226,"Bundchen travelled to London in 1997, where she auditioned for 42 shows.",Bundchen,British model,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
247,227,Flair signed with the World Wrestling Federation (WWF) in September 1991.,the World Wrestling Federation,Flair signed with the World Wrestling Federation in September 1991,It is one of the major forms of throwing sports.,[CLS],0.0
248,227,Flair signed with the World Wrestling Federation (WWF) in September 1991.,September 1991,Flair signed with the World Wrestling Federation (WWF),It is one of the major forms of throwing sports.,[CLS],0.0
249,228,colbert studied with the intent of becoming a dramatic actor; mostly he began performing ,NO_Q,NO_Q,"There are now numerous different categories, each with different rules and regulations.",NO_Q,-1.0
250,229,obree had built frames for his bike shop and made another for his record attempt. instead,NO_Q,NO_Q,Online shopping malls are websites that enable a multi-vendor checkout system enabling retailers to sell in one portal and allow the consumer to check out with one single credit card transaction.,NO_Q,-1.0
251,230,"Cilic made it to the fourth round of the 2008 Australian Open, taking out a player",Cilic,Croatian,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
252,230,"Cilic made it to the fourth round of the 2008 Australian Open, taking out a player",the 2008 Australian Open,Cilic made it to the fourth round of the Australian Open,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
253,231,"Lea was born at Medical Center Manila in Ermita, Manila, to Feliciano",Lea,Filipina,"However, in the next election of Donald Trump as president, he campaigned to repeal and replace Obamacare and came up with a seven-point plan for healthcare reform.",[CLS],0.0
254,232,mbeki left london for lusaka in april 1971 to take up the position of assistant,NO_Q,NO_Q,"A version for Android devices was released two years later, in April 2012, followed by a feature-limited website interface in November 2012, and apps for Windows 10 Mobile and Windows 10 in April 2016 and October 2016 respectively.",NO_Q,-1.0
255,233,she starred in vidhu vinod chopra's love saga 1942,NO_Q,NO_Q,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",NO_Q,-1.0
256,234,webern,NO_Q,NO_Q,"Although modern skiing has evolved from beginnings in Scandinavia, it may have been practiced more than 100 centuries ago in what is now China, according to an interpretation of ancient paintings.",NO_Q,-1.0
257,235,"cho released her second book, i have chosen to stay and fight, a",NO_Q,NO_Q,"The name, which alters ""poodle"" to ""doodle"" by analogy to ""Labradoodle"", was coined in 1992.",NO_Q,-1.0
258,236,The modern field was established by the Italian mathematician Luca Pacioli,Luca Pacioli,mathematician,The modern field was established by the Italian mathematician Luca Pacioli in 1494.,,0.0
259,237,the palestinian authority declared three days of mourning and closed palestinian schools. hamas official i,NO_Q,NO_Q,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",NO_Q,-1.0
260,238,the band went independent.,NO_Q,NO_Q,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",NO_Q,-1.0
261,239,"Advani made his international competitive debut at the Asian Billiards Championship 2002, held at Bangalore",Advani,Billiards player,"The Goldendoodle is a cross-breed dog, which is obtained by breeding a Golden Retriever with a Poodle.",[CLS],0.0
262,239,"Advani made his international competitive debut at the Asian Billiards Championship 2002, held at Bangalore",the Asian Billiards Championship 2002,Billiards,"The Goldendoodle is a cross-breed dog, which is obtained by breeding a Golden Retriever with a Poodle.",[CLS],0.0
263,240,"carson attended the predominantly black southwestern high school for ninth through 12th grades, graduating in",NO_Q,NO_Q,The biathlon is a winter sport that combines cross-country skiing and rifle shooting.,NO_Q,-1.0
264,241,"Petty joined George Harrison's group, the Traveling Wilburys, which also included",the Traveling Wilburys,Petty joined George Harrison's group,"The band achieved commercial success with the release of their 2000 album ""The State"" and then they achieved mainstream success with the release of their 2001 album ""Silver Side Up"".","the band achieved commercial success with the release of their 2000 album ""the state"" and then they achieved mainstream success with the release of their 2001 album ""silver side up"".",0.0
265,242,v2 record deal,NO_Q,NO_Q,Sustainable sanitation is a sanitation system designed to meet certain criteria and to work well over the long-term.,NO_Q,-1.0
266,243,"Brakhage was born Robert Sanders in Kansas City, Missouri on January 14, 1933, and was",Missouri,born in Kansas City,"Those seeking advancement may be cross-trained in medical coding or transcription or auditing, and may earn a bachelor's or graduate degree in medical information science and technology.",[CLS],0.0
267,244,the color green is associated with money.,NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
268,245,frogs,NO_Q,NO_Q,"Frogs are widely distributed, ranging from the tropics to subarctic regions, but the greatest concentration of species diversity is in tropical rainforests.",NO_Q,-1.0
269,246,"barenboim was born in 1942 in buenos aires, argentina, to",NO_Q,NO_Q,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,NO_Q,-1.0
270,247,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.",Day26,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.","The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",[CLS],0.0
271,247,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.",the Band 4 Season 1 finale,Day26 Records,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",[CLS],0.0
272,248,a.j. is later disinherited by his family and forced to move out of the man,NO_Q,NO_Q,"Considered to be one of the greatest quarterbacks of all time due to his numerous career achievements, he spent 14 seasons with the Colts and was a member of the Denver Broncos in his last four seasons.",NO_Q,-1.0
273,249,Kendrick Lamar is an American rapper and songwriter. He began to gain recognition in,Kendrick Lamar,rapper,"He began to gain recognition in 2010, after his first retail release, ""Overly Dedicated"".","he began to gain recognition in 2010, after his first retail release, ""overly dedicated"".",0.0
274,250,before hammer's successful music career (with his mainstream popularity lasting approximately between 1988 and 1998),NO_Q,NO_Q,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",NO_Q,-1.0
275,251,"John Stossel has been criticized for his work, for what?",John Stossel,"He has been criticized for his work, for what?","Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
276,252,the enoch,NO_Q,NO_Q,The event is held over Memorial Day weekend in late May.,NO_Q,-1.0
277,253,"after the success of the johnstown flood, two new publishers offered him contracts, one to",NO_Q,NO_Q,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",NO_Q,-1.0
278,254,"asada received additional training in russia from tatiana tarasova, while ar",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
279,255,"Elvis Presley was born in Tupelo, Mississippi, and then to Memphis.",Elvis Presley,"Presley was born in Tupelo, Mississippi, and then to Memphis","With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
280,256,Russert: I don't know. I've never bowled,Russert,Russert has never bowled.,"Three consecutive strikes is a known as a ""turkey"".",[CLS],0.0
281,257,"stanley donen was born in columbia, south carolina to mordecai moses donen,",NO_Q,NO_Q,Poodles are considered to be hypoallergenic.,NO_Q,-1.0
282,258,the world at war,NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
283,259,"no, she wrote some of them.",NO_Q,NO_Q,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",NO_Q,-1.0
284,260,"no, i haven't tried this candy bar either.",NO_Q,NO_Q,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",NO_Q,-1.0
285,261,"the members branched out to solo activities once again. starting with miryo, ",NO_Q,NO_Q,"Andrew Lincoln plays the show's lead character, sheriff's deputy Rick Grimes, who awakens from a coma discovering a world overrun by zombies, commonly referred to as ""walkers"".",NO_Q,-1.0
286,262,no,NO_Q,NO_Q,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",NO_Q,-1.0
287,263,black sabbath: the dio years,NO_Q,NO_Q,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",NO_Q,-1.0
288,264,rex ryan,NO_Q,NO_Q,"By the end of his life, the Mongol Empire occupied a substantial portion of Central Asia and China.",NO_Q,-1.0
289,265,borlaug's programs often faced opposition by people who consider genetic crossbreed,NO_Q,NO_Q,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",NO_Q,-1.0
290,266,"Elgar gradually built up a reputation as a composer, chiefly of works for the",Elgar,composer,"Wolf hunting is the practice of hunting gray wolves ""(Canis lupus)"" or other species of wolves.",[CLS],0.0
291,267,mayday,NO_Q,NO_Q,"It comes from the Old Norse word ""skíð"" which means ""split piece of wood or firewood"".",NO_Q,-1.0
292,268,holland smith,NO_Q,NO_Q,"While professional ten-pin bowling tournaments are held in numerous countries, the sport is commonly played as a hobby by millions of people around the world.",NO_Q,-1.0
293,269,"John grisham is a bestselling writer, attorney and politician. He's best known",John grisham,author,He practiced criminal law for about a decade and served in the House of Representatives in Mississippi from January 1984 to September 1990.,[CLS],0.0
294,270,Thompson has heavily criticized a number of video games and campaigned against their producers and,Thompson,video game critic,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
295,271,he doesn't want to do anything that complicates it for the next mayor.,NO_Q,NO_Q,The emergence and growth of blogs in the late 1990s coincided with the advent of web publishing tools that facilitated the posting of content by non-technical users who did not have much experience with HTML or computer programming.,NO_Q,-1.0
296,272,the panama papers are 11.5 million leaked documents that contained financial and attorney–client information,NO_Q,NO_Q,"The documents, some dating back to the 1970s, were created by, and taken from, Panamanian law firm and corporate service provider Mossack Fonseca, and were leaked in 2015 by an anonymous source.",NO_Q,-1.0
297,273,"stig anderson still thought gardestad had some international potential, and he and",NO_Q,NO_Q,"""Grilled Cheesus"" is the third episode of the second season of the American television series ""Glee"", and the twenty-fifth episode overall.",NO_Q,-1.0
298,274,peter cetera left chicago in the summer of 1985.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
299,275,Nixon used the improving international environment to address the topic of nuclear peace. Following the announcement of his,Nixon,president,"During a play, each team should have no more than 11 players on the field, and each of them has specific tasks assigned for that specific play.",[CLS],0.0
300,276,the host conducts an interview with a celebrity guest. guests come from a wide,NO_Q,NO_Q,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,NO_Q,-1.0
301,277,"Louis Jordan was born on July 8, 1908, in Brinkley, Arkansas, where his","July 8, 1908",July 8,Before Genghis Khan died he assigned Ögedei Khan as his successor.,[CLS],0.0
302,278,The modern English noun Greek (Old English Grecas or Crecas) is ,Greek,the modern English noun,no_passages_used,no<unk>passages<unk>used,0.0
303,278,The modern English noun Greek (Old English Grecas or Crecas) is ,The modern English noun Greek,modern English noun,no_passages_used,no<unk>passages<unk>used,0.0
304,279,"on june 28, 2013, the day of the nba draft, the boston celtics and the brooklyn net",NO_Q,NO_Q,"On 20 July 1969, an estimated 530 million people watched the live global broadcast of the first ever humans walk on the surface of the moon (this constituted around 14% of total population of the world at the time), despite the fact that the first moonwalk took place in the middle of the night in Europe (at 02:56 in Ireland, Portugal and the United Kingdom and 03:56 in France, Germany, Italy, the Netherlands and Spain) and it was not broadcast in the Eastern Bloc except Socialist Republic of Romania and Polish People's Republic.",NO_Q,-1.0
305,280,Sid Caesar's television career began with an appearance on Milton Berle's Tex,Sid Caesar's television career,Sid Caesar,"College football is American football played by teams of student athletes fielded by American universities, colleges, and military academies, or Canadian football played by teams of student athletes fielded by Canadian universities.",[CLS],0.0
306,281,the goo goo dolls marked their 20th anniversary with their new album let love,NO_Q,NO_Q,"Since the release of the first novel, ""Harry Potter and the Philosopher's Stone"", on 26 June 1997, the books have found immense popularity, critical acclaim, and commercial success worldwide.",NO_Q,-1.0
307,282,no,NO_Q,NO_Q,"The ""wanting behavior"" associated with a rewarding stimulus can be increased by microinjections of dopamine and dopaminergic drugs in the dorsorostral nucleus accumbens and posterior ventral palladium.",NO_Q,-1.0
308,283,ai,NO_Q,NO_Q,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",NO_Q,-1.0
309,284,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
310,285,Muddy Waters was recording with one of the most acclaimed blues groups in history,Muddy Waters,Blues guitarist,Pink is a pale red color that is named after a flower of the same name.,[CLS],0.0
311,286,bruce appeared alongside utsler on an episode of the weekly nwa total nonstop action,NO_Q,NO_Q,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",NO_Q,-1.0
312,287,maroons wore seminole clothing and ate the same foodstuff,NO_Q,NO_Q,"Cheer Athletics, located in Plano, TX (near Dallas, TX), Austin, TX, Frisco, TX and Charlotte, NC and Columbus, OH is one of the largest all-star cheerleading program in the United States, with over thousands of athletes competing on 80+ teams.",NO_Q,-1.0
313,288,"McCartney first used drugs in the Beatles' Hamburg days, when they often used Prel",the Beatles' Hamburg days,the Beatles' Hamburg days,Hot dog variants include the corn dog and pig in a blanket.,[CLS],0.0
314,289,Anthony played and started in 80 games during the 2005-06 season. He averaged 26.5,Anthony,NBA player,"Green is common in nature, especially in plants.",[CLS],0.0
315,289,Anthony played and started in 80 games during the 2005-06 season. He averaged 26.5,80,How many games did Anthony play in the 2005-06 season?,"Green is common in nature, especially in plants.",[CLS],0.0
316,289,Anthony played and started in 80 games during the 2005-06 season. He averaged 26.5,26.5,How many points did Anthony average per game in 2005-06?,"Green is common in nature, especially in plants.",[CLS],0.0
317,290,the aquabats formed in 1994.,NO_Q,NO_Q,"According to 2000 federal census data, it served a resident population of 5,759.",NO_Q,-1.0
318,291,pitbull,NO_Q,NO_Q,The objective is to score the highest pinfall by knocking down as many pins as possible.,NO_Q,-1.0
319,292,gladiator formed the first villainous faction in fmw called team canada with ricky fuji,NO_Q,NO_Q,"Yes are an English rock band formed in London in 1968 by singer Jon Anderson, bassist Chris Squire, guitarist Peter Banks, keyboardist Tony Kaye, and drummer Bill Bruford.",NO_Q,-1.0
320,293,mcpartlin married his longtime girlfriend and make-up artist lisa armstrong at clive,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
321,294,"Nathan Christopher Charles Summers is the son of Scott Summers (aka Cyclops),",Scott Summers,Scott Summers (aka Cyclops) is the son of Marvel Comics superhero,"Accompanied by guitarist Scotty Moore and bassist Bill Black, Presley was a pioneer of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.",[CLS],0.0
322,295,"lee ryan and antony costa met at the ages of 15 and 17 respectively, when audition",NO_Q,NO_Q,"Motivation theories can be classified on a number of bases:  Motivation as a desire to perform an action is usually defined as having two parts, directional such as directed towards a positive stimulus or away from a negative one, as well as the activated ""seeking phase"" and consummatory ""liking phase"".",NO_Q,-1.0
323,296,The Native Americans involved in the deerskin trade and white settlers,The Native Americans,involved in the deerskin trade and white settlers,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",[CLS],0.0
324,297,"lew wallace's brigade, which was attached to brig. gen. charles f",NO_Q,NO_Q,"For this reason, the costume of the ""Mona Lisa"" by Leonardo da Vinci and the benches in the British House of Commons are green while those in the House of Lords are red.",NO_Q,-1.0
325,298,"bennett's choreography was motivated by the form of the musical involved, or the distinct characters",NO_Q,NO_Q,"Voiced by:  Sheriff Woody Pride is a 1950s old traditional pull string cowboy doll, and Andy's favorite toy.",NO_Q,-1.0
326,299,jack benny program,NO_Q,NO_Q,In regions of the United Kingdom and Ireland the game remains a popular indoor place game.,NO_Q,-1.0
327,300,"Thierry Henry is a retired French professional footballer. He played for Monaco, Juventus,",Thierry Henry,former footballer,"Under long-time mentor and coach Arsène Wenger, Henry became a prolific striker and Arsenal's all-time leading scorer with 228 goals in all competitions.",henry,0.6666666666666666
328,300,"Thierry Henry is a retired French professional footballer. He played for Monaco, Juventus,",Juventus,Serie A club,"Under long-time mentor and coach Arsène Wenger, Henry became a prolific striker and Arsenal's all-time leading scorer with 228 goals in all competitions.",[CLS],0.0
329,301,Cohan appeared in 1930 in a revival of his tribute to vaudeville and his,1930,In what year did Cohan appear in a revival of his tribute to vaudeville and his work?,"The word ""ski"" is one of a handful of words Norway has exported to the international community.",[CLS],0.0
330,302,no.,NO_Q,NO_Q,Many plants are green mainly because of a complex chemical known as chlorophyll which is involved in photosynthesis.,NO_Q,-1.0
331,303,The name was changed because it was a musical.,The name,It was changed because it was a musical.,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",[CLS],0.0
332,304,"winnie was tortured, subjected to house arrest, kept under surveillance, held in",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
333,305,the godfather: the game,NO_Q,NO_Q,"Originally released in March 2006 for the PlayStation 2, Xbox and Microsoft Windows, it was later released for the PlayStation Portable as The Godfather: Mob Wars, Xbox 360 as The Godfather: The Game, Wii as The Godfather: Blackhand Edition, and PlayStation 3 as The Godfather: The Don's Edition.",NO_Q,-1.0
334,306,dutt had given qayyum's name to the police when confessing,NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
335,307,Young Talent Time,Young Talent Time,young talent,"From the mid-17th century to the 19th century, the uniform of most British soldiers (apart from artillery, rifles and light cavalry) included a madder red coat or coatee.",[CLS],0.0
336,308,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
337,309,"no, he was not.",NO_Q,NO_Q,The duo has earned two platinum and five gold albums.,NO_Q,-1.0
338,310,Leno had a contract for five years for the show. NBC repor Question,Leno,He had a contract for five years.,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",[CLS],0.0
339,311,"levin pronounced ""almost daily"" that obama ""was a failure, a",NO_Q,NO_Q,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",NO_Q,-1.0
340,312,pauling died in 1994.,NO_Q,NO_Q,A number of herbal concoctions and tonics have been used by strong men and athletes since ancient times across cultures to try to increase their strength and stamina.,NO_Q,-1.0
341,313,"no, i was too young.",NO_Q,NO_Q,"On April 8, 1994, Cobain was found dead at his home in Seattle; the death was ruled a suicide by a self-inflicted shotgun wound to the head.",NO_Q,-1.0
342,314,2008,NO_Q,NO_Q,"The emotional ""pain"" of a broken heart is believed to be part of the survival instinct.",NO_Q,-1.0
343,315,kurt cobain formed the band nirvana with krist novose,NO_Q,NO_Q,"Born in Aberdeen, Washington, Cobain formed the band Nirvana with Krist Novoselic and Aaron Burckhard in 1987 and established it as part of the Seattle music scene which later became known as grunge.",NO_Q,-1.0
344,316,eliminator,NO_Q,NO_Q,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",NO_Q,-1.0
345,317,"Chiranjeevi started Praja Rajyam, a political party in the state",Praja Rajyam,a political party in the state,"Mountain biking in British Columbia is a popular sport as well as a thriving manufacturing, service/retail and tourism industry.",[CLS],0.0
346,317,"Chiranjeevi started Praja Rajyam, a political party in the state",the state,a political party,"Mountain biking in British Columbia is a popular sport as well as a thriving manufacturing, service/retail and tourism industry.",[CLS],0.0
347,318,wizard: i haven't been to either store in a long time. i',NO_Q,NO_Q,"When an online store is set up to enable businesses to buy from another businesses, the process is called business-to-business (B2B) online shopping.",NO_Q,-1.0
348,319,"Spirit remains silent at its location, called ""Troy,"" on the west side of Home Plate",Spirit,"Spirit remains silent at its location, called ""Troy"" on the west side of Home Plate",Weird Tales is an American fantasy and horror fiction pulp magazine founded by J. C. Henneberger and J. M. Lansinger in March 1923.,[CLS],0.0
349,319,"Spirit remains silent at its location, called ""Troy,"" on the west side of Home Plate","""Troy","Spirit remains silent at its location, called Troy, on the west side of Home Plate",Weird Tales is an American fantasy and horror fiction pulp magazine founded by J. C. Henneberger and J. M. Lansinger in March 1923.,[CLS],0.0
350,320,dooku is the leader of the separatists. in addition to sending grievous and ven,NO_Q,NO_Q,Skiing has a history of almost five millennia.,NO_Q,-1.0
351,321,McCullough was educated at Linden Avenue Grade School and Shady Side Academy,Linden Avenue Grade School,a grade school,"In the United States, a tax is imposed on income by the federal government, most state governments, and many local governments.",[CLS],0.0
352,322,jean nicolet,NO_Q,NO_Q,"Japanese is an agglutinative, mora-timed language with simple phonotactics, a pure vowel system, phonemic vowel and consonant length, and a lexically significant pitch-accent.",NO_Q,-1.0
353,323,j. k. rowling,NO_Q,NO_Q,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",NO_Q,-1.0
354,324,jared leto,NO_Q,NO_Q,A cardigan is a type of knitted garment (sweater) that has an open front.,NO_Q,-1.0
355,325,between the buried and me released their fourth studio album (fifth if including the,NO_Q,NO_Q,"Harry Potter and the Prisoner of Azkaban is a fantasy novel written by British author J. K. Rowling and the third novel in the ""Harry Potter"" series.",NO_Q,-1.0
