,id,response,cand,question,knowledge,knowledge_ans,score
366,208,Harry Potter is a young wizard at Hogwarts School of Witchcraft and Wizard,Wizard,What is Harry Potter's profession?,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",wizard,1.0
367,209,"Elvis Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee",Elvis Presley,Who was born in Tupelo?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",presley,0.6666666666666666
368,209,"Elvis Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee",Mississippi,In what state was Elvis born?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",mississippi,1.0
369,209,"Elvis Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee",Tennessee,What state did Elvis Presley move to?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",tennessee,1.0
370,210,wizard: i like hunting. i go hunting for deer.,NO_Q,NO_Q,"It is also not considered hunting to pursue animals without intent to kill them, as in wildlife photography, birdwatching, or scientific research activities which involve tranquilizing or tagging of animals or birds.",NO_Q,-1.0
371,211,apprentice: i like cardigans.,NO_Q,NO_Q,"By contrast, a pullover does not open in front but must be ""pulled over"" the head to be worn.",NO_Q,-1.0
372,212,apprentice: i do not hunt. it is not for me. i am an animal lover and,NO_Q,NO_Q,Hunting can also be a means of pest control.,NO_Q,-1.0
373,213,Wizard: I love post-apocalyptic horror television series such as The Walking,The Walking,What is an example of a post-apocalyptic series?,"""The Walking Dead"" premiered in the United States on October 31, 2010, exclusively shown on cable television channel AMC and internationally on Fox International Channels.",[CLS],0.0
374,214,apprentice: i'd like to learn how to do archery.,NO_Q,NO_Q,"In modern times, it is mainly a competitive sport and recreational activity.",NO_Q,-1.0
375,215,apprentice: i've heard about blogs.,NO_Q,NO_Q,"In the 2010s, ""multi-author blogs"" (MABs) have developed, with posts written by large numbers of authors and sometimes professionally edited.",NO_Q,-1.0
376,216,"Elvis Presley's first RCA single, ""Heartbreak Hotel"", was released in",RCA,What company released Elvis Presley's first single?,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.",rca,1.0
377,216,"Elvis Presley's first RCA single, ""Heartbreak Hotel"", was released in",Heartbreak Hotel,What was Elvis Presley's first RCA single?,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.","""heartbreak hotel"",",1.0
378,217,"Wizard: I love green on cars, clothing, and on the walls.",cars,"Along with clothing and walls, what is a favorite of mine?","It is a neutral or achromatic color, meaning literally that it is a color ""without color.""",[CLS],0.0
379,217,"Wizard: I love green on cars, clothing, and on the walls.",clothing,"Along with cars and walls, what is green?","It is a neutral or achromatic color, meaning literally that it is a color ""without color.""",[CLS],0.0
380,218,Wizard: I'm a neurosurgeon. I've trained for years to become,a neurosurgeon,What is the profession of a Wizard?,"These fellowships include pediatric neurosurgery, trauma/neurocritical care, functional and stereotactic surgery, surgical neuro-oncology, radiosurgery, neurovascular surgery, skull-base surgery, peripheral nerve and spine surgery.",[CLS],0.0
381,219,Wizard: They have five members.,five,How many members are there?,"The band achieved commercial success with the release of their 2000 album ""The State"" and then they achieved mainstream success with the release of their 2001 album ""Silver Side Up"".",[CLS],0.0
382,220,apprentice: i'm planning a skiing trip next winter. i don't participate,NO_Q,NO_Q,Early skiers used one long pole or spear.,NO_Q,-1.0
383,221,"Sandow was born in Königsberg, Prussia (now Kaliningrad, Russia)",Sandow,"Who was born in Königsberg, Prussia?","Sandow was born in Königsberg, Prussia (now Kaliningrad, Russia) on April 2, 1867 to a German father and a Russian mother.",sandow,1.0
384,221,"Sandow was born in Königsberg, Prussia (now Kaliningrad, Russia)",Prussia,In what country was Sandow born?,"Sandow was born in Königsberg, Prussia (now Kaliningrad, Russia) on April 2, 1867 to a German father and a Russian mother.",prussia,1.0
385,222,The Wizard likes bowling.,The Wizard,Who likes bowling?,"Three consecutive strikes is a known as a ""turkey"".",[CLS],0.0
386,222,The Wizard likes bowling.,bowling,What sport does The Wizard like?,"Three consecutive strikes is a known as a ""turkey"".",[CLS],0.0
387,223,"Apprentice: Yes, I do. I have a bowling ball.",Apprentice,What is the profession of a bowling ball player?,"Three consecutive strikes is a known as a ""turkey"".","""turkey"".",0.0
388,224,"wizard: i'm not sure if you've heard of this, but hunting is",NO_Q,NO_Q,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",NO_Q,-1.0
389,225,"John Grisham's first bestseller ""The Firm"" sold more than 7 million copies",The Firm,What was the name of John Grisham's first bestseller?,"Eight of his other novels have also been adapted into films: ""The Chamber"", ""The Client"", ""A Painted House"", ""The Pelican Brief"", ""The Rainmaker"", ""The Runaway Jury"", ""Skipping Christmas"", and ""A Time to Kill"".",[CLS],0.0
390,225,"John Grisham's first bestseller ""The Firm"" sold more than 7 million copies","""The Firm",What was the name of John Grisham's first bestseller?,"Eight of his other novels have also been adapted into films: ""The Chamber"", ""The Client"", ""A Painted House"", ""The Pelican Brief"", ""The Rainmaker"", ""The Runaway Jury"", ""Skipping Christmas"", and ""A Time to Kill"".",[CLS],0.0
391,226,the color green is well known as the color of ireland and gaelic culture. it is,NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
392,227,wizard: you have to throw it very fast.,NO_Q,NO_Q,It is one of the major forms of throwing sports.,NO_Q,-1.0
393,228,"There are now numerous different categories, each with different rules and regulations.",numerous different categories,What are there now?,"There are now numerous different categories, each with different rules and regulations.",numerous different categories,1.0
394,228,"There are now numerous different categories, each with different rules and regulations.",regulations,There are now numerous different categories with different rules and what?,"There are now numerous different categories, each with different rules and regulations.",regulations,1.0
395,229,wizard: i like online shopping. i visit my favourite website and shop all the item in online,NO_Q,NO_Q,Online shopping malls are websites that enable a multi-vendor checkout system enabling retailers to sell in one portal and allow the consumer to check out with one single credit card transaction.,NO_Q,-1.0
396,230,apprentice: i need to learn more about accounting.,NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
397,231,"apprentice: i hate us healthcare. i have so many medical bills. wizard: well, sometimes",NO_Q,NO_Q,"However, in the next election of Donald Trump as president, he campaigned to repeal and replace Obamacare and came up with a seven-point plan for healthcare reform.",NO_Q,-1.0
398,232,apprentice: i love instagram. it's a great app.,NO_Q,NO_Q,"A version for Android devices was released two years later, in April 2012, followed by a feature-limited website interface in November 2012, and apps for Windows 10 Mobile and Windows 10 in April 2016 and October 2016 respectively.",NO_Q,-1.0
399,233,"Wizard: Yes, it is different. Heartburn is a symptom of a broken",Heartburn,What is a symptom of a broken heart?,"The concept is cross-cultural, often cited with reference to a desired or lost lover, and dates back at least 3,000 years.",[CLS],0.0
400,234,Wizard: Water skiing.,Wizard,What is a name for water skiing?,"Although modern skiing has evolved from beginnings in Scandinavia, it may have been practiced more than 100 centuries ago in what is now China, according to an interpretation of ancient paintings.",[CLS],0.0
401,234,Wizard: Water skiing.,Water skiing,What sport does Wizard enjoy?,"Although modern skiing has evolved from beginnings in Scandinavia, it may have been practiced more than 100 centuries ago in what is now China, according to an interpretation of ancient paintings.",[CLS],0.0
402,235,"The name, which alters ""poodle"" to ""doodle"" by analogy to",The name,"What alters ""poodle"" to ""doodle""?","The name, which alters ""poodle"" to ""doodle"" by analogy to ""Labradoodle"", was coined in 1992.","the name, which alters ""poodle"" to ""doodle"" by analogy to ""labradoodle""",0.18181818181818182
403,236,apprentice: i think i would be good at helping others with their financial affairs.,NO_Q,NO_Q,The modern field was established by the Italian mathematician Luca Pacioli in 1494.,NO_Q,-1.0
404,237,"wizard: yes, there are many mountains there.",NO_Q,NO_Q,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",NO_Q,-1.0
405,238,apprentice: i live near where they film the walking dead. wizard: ah so you must live,NO_Q,NO_Q,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",NO_Q,-1.0
406,239,"The Goldendoodle is a cross breed dog, which is obtained by breeding a Golden",The Goldendoodle,What is a cross breed dog?,"The Goldendoodle is a cross-breed dog, which is obtained by breeding a Golden Retriever with a Poodle.",the goldendoodle,1.0
407,239,"The Goldendoodle is a cross breed dog, which is obtained by breeding a Golden",a cross breed dog,What is the Goldendoodle?,"The Goldendoodle is a cross-breed dog, which is obtained by breeding a Golden Retriever with a Poodle.",a cross-breed dog,0.4
408,240,apprentice: i've never been skiing but i really enjoy watching it at the olympics. there,NO_Q,NO_Q,The biathlon is a winter sport that combines cross-country skiing and rifle shooting.,NO_Q,-1.0
409,241,Nickelback are a Canadian rock band.,Nickelback,What is the name of the Canadian rock band?,"The band achieved commercial success with the release of their 2000 album ""The State"" and then they achieved mainstream success with the release of their 2001 album ""Silver Side Up"".",[CLS],0.0
410,241,Nickelback are a Canadian rock band.,Canadian,What is the nationality of Nickelback?,"The band achieved commercial success with the release of their 2000 album ""The State"" and then they achieved mainstream success with the release of their 2001 album ""Silver Side Up"".",[CLS],0.0
411,241,Nickelback are a Canadian rock band.,a Canadian rock band,What is Nickelback?,"The band achieved commercial success with the release of their 2000 album ""The State"" and then they achieved mainstream success with the release of their 2001 album ""Silver Side Up"".",[CLS],0.0
412,242,Apprentice: I drink protein powder with nothing but water.,water,What is the main source of protein powder?,Sustainable sanitation is a sanitation system designed to meet certain criteria and to work well over the long-term.,[CLS],0.0
413,243,Wizard: I have handy reference sheets.,handy reference sheets,What does Wizard have?,"Those seeking advancement may be cross-trained in medical coding or transcription or auditing, and may earn a bachelor's or graduate degree in medical information science and technology.",[CLS],0.0
414,244,"Wizard: Yes, it is associated with money.",money,Wizard is associated with what?,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
415,245,frogs,NO_Q,NO_Q,"Frogs are widely distributed, ranging from the tropics to subarctic regions, but the greatest concentration of species diversity is in tropical rainforests.",NO_Q,-1.0
416,246,wizard: i like green too. it is a mix of blue and yellow.,NO_Q,NO_Q,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,NO_Q,-1.0
417,247,"Wizard's wife is from Ireland, the island in the North Atlantic. It is the second",Ireland,Where is Wizard's wife from?,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",[CLS],0.0
418,247,"Wizard's wife is from Ireland, the island in the North Atlantic. It is the second",the North Atlantic,Where is Ireland located?,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",[CLS],0.0
419,247,"Wizard's wife is from Ireland, the island in the North Atlantic. It is the second",Wizard's wife,Who is the second person from Ireland?,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",[CLS],0.0
420,248,Wizard: I like the Denver Broncos.,Denver Broncos,Which team does Wizard like?,"Considered to be one of the greatest quarterbacks of all time due to his numerous career achievements, he spent 14 seasons with the Colts and was a member of the Denver Broncos in his last four seasons.",[CLS],0.0
421,248,Wizard: I like the Denver Broncos.,the Denver Broncos,Which team does Wizard like?,"Considered to be one of the greatest quarterbacks of all time due to his numerous career achievements, he spent 14 seasons with the Colts and was a member of the Denver Broncos in his last four seasons.",[CLS],0.0
422,249,Kendrick Lamar is an American rapper and songwriter. He began to gain recognition in,Kendrick Lamar,Who is an American rapper and songwriter?,"He began to gain recognition in 2010, after his first retail release, ""Overly Dedicated"".",[CLS],0.0
423,249,Kendrick Lamar is an American rapper and songwriter. He began to gain recognition in,American,What nationality is Kendrick Lamar?,"He began to gain recognition in 2010, after his first retail release, ""Overly Dedicated"".",[CLS],0.0
424,249,Kendrick Lamar is an American rapper and songwriter. He began to gain recognition in,recognition,What did Kendrick Lamar begin to gain?,"He began to gain recognition in 2010, after his first retail release, ""Overly Dedicated"".",recognition,1.0
425,250,Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in,Dylan's Candy Bar,What is the name of the chain of boutique candy shops?,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",dylan's candy bar,1.0
426,250,Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in,boutique candy shops,Dylan's Candy Bar is a chain of what type of shops?,"Dylan's Candy Bar is a chain of boutique candy shops and candy supplier currently located in New York City; East Hampton, New York; Los Angeles, Chicago and Miami Beach, as well as in wholesale venues around the globe.",boutique candy shops,1.0
427,251,"Elvis Aaron Presley was born in Tupelo, Mississippi, and relocated to Memphis,",Elvis Aaron Presley,"Who was born in Tupelo, Mississippi?","Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",presley,0.5
428,251,"Elvis Aaron Presley was born in Tupelo, Mississippi, and relocated to Memphis,",Mississippi,In what state was Elvis Aaron Presley born?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",mississippi,1.0
429,251,"Elvis Aaron Presley was born in Tupelo, Mississippi, and relocated to Memphis,",Memphis,Where did Elvis Aaron Presley move to?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.","memphis, tennessee",0.6666666666666666
430,252,apprentice: i have driven a race car before.,NO_Q,NO_Q,The event is held over Memorial Day weekend in late May.,NO_Q,-1.0
431,253,apprentice: i know a few girls that cheerlead at my college. they are,NO_Q,NO_Q,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",NO_Q,-1.0
432,254,apprentice: i used to cheerlead in high school. i thought it was a,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
433,255,"Elvis Presley was born in Tupelo, Mississippi, and then to Memphis.",Elvis Presley,"Who was born in Tupelo, Mississippi?","With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
434,255,"Elvis Presley was born in Tupelo, Mississippi, and then to Memphis.",Tupelo,What city was Elvis Presley born?,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
435,255,"Elvis Presley was born in Tupelo, Mississippi, and then to Memphis.",Mississippi,In what state was Elvis born?,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
436,255,"Elvis Presley was born in Tupelo, Mississippi, and then to Memphis.",Memphis,Where did Elvis Presley move to?,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",[CLS],0.0
437,256,apprentice: i'm not very good at bowling.,NO_Q,NO_Q,"Three consecutive strikes is a known as a ""turkey"".",NO_Q,-1.0
438,257,The Golden Doodle is a cross breed dog.,The Golden Doodle,What is a cross breed dog?,Poodles are considered to be hypoallergenic.,[CLS],0.0
439,257,The Golden Doodle is a cross breed dog.,a cross breed dog,What is the Golden Doodle?,Poodles are considered to be hypoallergenic.,[CLS],0.0
440,258,Henry's accountant started his job in 1494.,1494,When did Henry's accountant start his job?,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
441,258,Henry's accountant started his job in 1494.,Henry's accountant,Who started his job in 1494?,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
442,258,Henry's accountant started his job in 1494.,his job,Henry's accountant started what in 1494?,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
443,259,JK Rowling wrote all the books.,JK Rowling,Who wrote all the books?,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",[CLS],0.0
444,259,JK Rowling wrote all the books.,all the books,What did JK Rowling write?,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",[CLS],0.0
445,260,"Dylans candy bar is a chain in New York and Miami, owned by Dylan Lauren,",New York,In what city is Dylan's candy bar located?,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",[CLS],0.0
446,260,"Dylans candy bar is a chain in New York and Miami, owned by Dylan Lauren,",Miami,"Along with New York, where is Dylan's candy bar located?","It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",[CLS],0.0
447,260,"Dylans candy bar is a chain in New York and Miami, owned by Dylan Lauren,",Dylan Lauren,Who owns Dylans candy bar?,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",dylan lauren,1.0
448,260,"Dylans candy bar is a chain in New York and Miami, owned by Dylan Lauren,",Dylans candy bar,What is the name of the candy chain in New York and Miami?,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",[CLS],0.0
449,260,"Dylans candy bar is a chain in New York and Miami, owned by Dylan Lauren,",a chain,What is Dylan's candy bar?,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",[CLS],0.0
450,261,Apprentice: I love the Walking Dead TV show. Can you tell me about it? Wizard:,Wizard,What is the name of the character in the show?,"Andrew Lincoln plays the show's lead character, sheriff's deputy Rick Grimes, who awakens from a coma discovering a world overrun by zombies, commonly referred to as ""walkers"".",rick grimes,0.0
451,262,Apprentice: I've heard that the third season of The Walking Dead has attracted the most,The Walking Dead,Which season of American Idol has attracted the most viewers?,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.","""the walking dead""",1.0
452,263,"wizard: yes, i have skied before.",NO_Q,NO_Q,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",NO_Q,-1.0
453,264,"Wizard: Well, he was the founder of the Mongol Empire. Do you know much",the Mongol Empire,What was the name of the empire Wizard founded?,"By the end of his life, the Mongol Empire occupied a substantial portion of Central Asia and China.",mongol empire,1.0
454,265,"Wizard: Yes, green is one of my favorite colors. Specifically forest green. Wizard:",Wizard,What is the name of the person who likes green?,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",[CLS],0.0
455,266,Wizard: I think it's amazing how humans domesticated and bred dogs down to,humans,Who domesticated and bred dogs?,"Wolf hunting is the practice of hunting gray wolves ""(Canis lupus)"" or other species of wolves.",[CLS],0.0
456,266,Wizard: I think it's amazing how humans domesticated and bred dogs down to,dogs,Who did humans domesticate and bred?,"Wolf hunting is the practice of hunting gray wolves ""(Canis lupus)"" or other species of wolves.",[CLS],0.0
457,267,"Apprentice: I love it, especially in the winter.",the winter,What season does Apprentice come in?,"It comes from the Old Norse word ""skíð"" which means ""split piece of wood or firewood"".",[CLS],0.0
458,268,"wizard: no, you have to hit them one by one.",NO_Q,NO_Q,"While professional ten-pin bowling tournaments are held in numerous countries, the sport is commonly played as a hobby by millions of people around the world.",NO_Q,-1.0
459,269,"John grisham is a bestselling writer, attorney and politician. He's best known",John grisham,"Who is a bestselling writer, attorney, and politician?",He practiced criminal law for about a decade and served in the House of Representatives in Mississippi from January 1984 to September 1990.,[CLS],0.0
460,269,"John grisham is a bestselling writer, attorney and politician. He's best known",attorney,"Along with writer and politician, what is John grisham's profession?",He practiced criminal law for about a decade and served in the House of Representatives in Mississippi from January 1984 to September 1990.,criminal law,0.0
461,270,Wizard: I love to hunt for my own food! It is the practice of killing or trap,trap,What is another term for killing?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
462,271,Wizard: It covers a variety of topics like food and travel experiences.,a variety,How many topics does Wizard cover?,The emergence and growth of blogs in the late 1990s coincided with the advent of web publishing tools that facilitated the posting of content by non-technical users who did not have much experience with HTML or computer programming.,[CLS],0.0
463,271,Wizard: It covers a variety of topics like food and travel experiences.,food and travel experiences,What topics does Wizard cover?,The emergence and growth of blogs in the late 1990s coincided with the advent of web publishing tools that facilitated the posting of content by non-technical users who did not have much experience with HTML or computer programming.,[CLS],0.0
464,272,The Panama Papers are 11.5 million leaked documents that contained financial and attorney–client information,The Panama Papers,What are the leaked documents called?,"The documents, some dating back to the 1970s, were created by, and taken from, Panamanian law firm and corporate service provider Mossack Fonseca, and were leaked in 2015 by an anonymous source.",[CLS],0.0
465,272,The Panama Papers are 11.5 million leaked documents that contained financial and attorney–client information,11.5 million,How many leaked documents are in the Panama Papers?,"The documents, some dating back to the 1970s, were created by, and taken from, Panamanian law firm and corporate service provider Mossack Fonseca, and were leaked in 2015 by an anonymous source.",[CLS],0.0
466,272,The Panama Papers are 11.5 million leaked documents that contained financial and attorney–client information,financial and attorney–client information,What did the Panama Papers contain?,"The documents, some dating back to the 1970s, were created by, and taken from, Panamanian law firm and corporate service provider Mossack Fonseca, and were leaked in 2015 by an anonymous source.",[CLS],0.0
467,273,Wizard: I love a good hotdog! It's a delicious sausage sandwich.,a good hotdog,What does Wizard love?,"""Grilled Cheesus"" is the third episode of the second season of the American television series ""Glee"", and the twenty-fifth episode overall.",[CLS],0.0
468,273,Wizard: I love a good hotdog! It's a delicious sausage sandwich.,a delicious sausage sandwich,What is a hotdog?,"""Grilled Cheesus"" is the third episode of the second season of the American television series ""Glee"", and the twenty-fifth episode overall.",[CLS],0.0
469,274,Apprentice: I'm an accountant at a local tax service. Do you know much about,an accountant,What is an apprentice's job?,no_passages_used,[CLS],0.0
470,274,Apprentice: I'm an accountant at a local tax service. Do you know much about,a local tax service,Where am I employed?,no_passages_used,[CLS],0.0
471,275,Wizard: There are 11 players on the offense.,11,How many players are on the offense?,"During a play, each team should have no more than 11 players on the field, and each of them has specific tasks assigned for that specific play.",[CLS],0.0
472,276,"wizard: yes, it is.",NO_Q,NO_Q,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,NO_Q,-1.0
473,277,"Wizard: He was the great founder of the mongol empire, one of the largest empire in",the mongol empire,What was the name of the empire founded by Wizard?,Before Genghis Khan died he assigned Ögedei Khan as his successor.,[CLS],0.0
474,278,Wizard: Elvis Presley is a great singer. Apprentice: I agree. I haven,Elvis Presley,Who is a great singer?,no_passages_used,[CLS],0.0
475,278,Wizard: Elvis Presley is a great singer. Apprentice: I agree. I haven,Wizard,What is Elvis Presley's nickname?,no_passages_used,[CLS],0.0
476,278,Wizard: Elvis Presley is a great singer. Apprentice: I agree. I haven,a great singer,What is Elvis Presley?,no_passages_used,[CLS],0.0
477,279,"apprentice: i'm not a huge sports fan, but i will watch the super bowl",NO_Q,NO_Q,"On 20 July 1969, an estimated 530 million people watched the live global broadcast of the first ever humans walk on the surface of the moon (this constituted around 14% of total population of the world at the time), despite the fact that the first moonwalk took place in the middle of the night in Europe (at 02:56 in Ireland, Portugal and the United Kingdom and 03:56 in France, Germany, Italy, the Netherlands and Spain) and it was not broadcast in the Eastern Bloc except Socialist Republic of Romania and Polish People's Republic.",NO_Q,-1.0
478,280,"Wizard: Yes, it started in the US.",US,Where did Wizard start?,"College football is American football played by teams of student athletes fielded by American universities, colleges, and military academies, or Canadian football played by teams of student athletes fielded by Canadian universities.",[CLS],0.0
479,280,"Wizard: Yes, it started in the US.",the US,Where did Wizard start?,"College football is American football played by teams of student athletes fielded by American universities, colleges, and military academies, or Canadian football played by teams of student athletes fielded by Canadian universities.",[CLS],0.0
480,281,Harry Potter and the Philosopher's Stone was released on 26 June 1997.,26 June 1997,When was Harry Potter and the Philosopher's Stone released?,"Since the release of the first novel, ""Harry Potter and the Philosopher's Stone"", on 26 June 1997, the books have found immense popularity, critical acclaim, and commercial success worldwide.",26 june 1997,1.0
481,282,"wizard: no, i don't know. i'm not suffering from any mental illness",NO_Q,NO_Q,"The ""wanting behavior"" associated with a rewarding stimulus can be increased by microinjections of dopamine and dopaminergic drugs in the dorsorostral nucleus accumbens and posterior ventral palladium.",NO_Q,-1.0
482,283,Apprentice: I like blue because it is the color of the sky.,the sky,Blue is the color of what?,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",[CLS],0.0
483,284,"Apprentice: Oh, I meant American football.",American,What is the nationality of the football team?,no_passages_used,[CLS],0.0
484,284,"Apprentice: Oh, I meant American football.",Apprentice,What is the term for an American football player?,no_passages_used,[CLS],0.0
485,285,apprentice: i think i like green.,NO_Q,NO_Q,Pink is a pale red color that is named after a flower of the same name.,NO_Q,-1.0
486,286,"Wizard: Yes, I've heard that Ireland is an island in the North Atlantic.",Ireland,What island is in the North Atlantic?,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",[CLS],0.0
487,286,"Wizard: Yes, I've heard that Ireland is an island in the North Atlantic.",the North Atlantic,Where is Ireland located?,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",[CLS],0.0
488,287,"apprentice: i've been cheering for the last 5 years, the stunts are my",NO_Q,NO_Q,"Cheer Athletics, located in Plano, TX (near Dallas, TX), Austin, TX, Frisco, TX and Charlotte, NC and Columbus, OH is one of the largest all-star cheerleading program in the United States, with over thousands of athletes competing on 80+ teams.",NO_Q,-1.0
489,288,Apprentice: I love hot dogs. They are best for a picnic.,a picnic,What are hot dogs best for?,Hot dog variants include the corn dog and pig in a blanket.,[CLS],0.0
490,289,Apprentice: I like green.,Apprentice,What is the job title of someone who likes green?,"Green is common in nature, especially in plants.",[CLS],0.0
491,290,Wizard: I am a professor of Japanese at a university in Tokyo.,Tokyo,Where am I located?,"According to 2000 federal census data, it served a resident population of 5,759.",[CLS],0.0
492,291,apprentice: i like bowling too. i play in a recreational league with my friends.,NO_Q,NO_Q,The objective is to score the highest pinfall by knocking down as many pins as possible.,NO_Q,-1.0
493,292,"Wizard: Yes, but not in Hollywood. I need to be part in d",Hollywood,Where is Wizard not allowed to work?,"Yes are an English rock band formed in London in 1968 by singer Jon Anderson, bassist Chris Squire, guitarist Peter Banks, keyboardist Tony Kaye, and drummer Bill Bruford.",[CLS],0.0
494,292,"Wizard: Yes, but not in Hollywood. I need to be part in d",Wizard,What is the name of the character that is not in Hollywood?,"Yes are an English rock band formed in London in 1968 by singer Jon Anderson, bassist Chris Squire, guitarist Peter Banks, keyboardist Tony Kaye, and drummer Bill Bruford.",[CLS],0.0
495,293,Apprentice: My boyfriend broke up with me for like the tenth time. Wizard: He,tenth,How many times did he break up with me?,no_passages_used,[CLS],0.0
496,293,Apprentice: My boyfriend broke up with me for like the tenth time. Wizard: He,Apprentice,What was the name of the character that broke up with me?,no_passages_used,[CLS],0.0
497,293,Apprentice: My boyfriend broke up with me for like the tenth time. Wizard: He,My boyfriend,Who broke up with me for the tenth time?,no_passages_used,[CLS],0.0
498,293,Apprentice: My boyfriend broke up with me for like the tenth time. Wizard: He,Wizard,What was the name of the man who broke up with me?,no_passages_used,[CLS],0.0
499,294,"Elvis Presley was a pioneer of rockabilly, an uptempo, backbeat-",Elvis Presley,Who was a pioneer of rockabilly?,"Accompanied by guitarist Scotty Moore and bassist Bill Black, Presley was a pioneer of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.",presley,0.6666666666666666
500,294,"Elvis Presley was a pioneer of rockabilly, an uptempo, backbeat-",a pioneer,What was Elvis Presley's role in rockabilly?,"Accompanied by guitarist Scotty Moore and bassist Bill Black, Presley was a pioneer of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.",pioneer,1.0
501,295,apprentice: i'm going to try to focus on my work.,NO_Q,NO_Q,"Motivation theories can be classified on a number of bases:  Motivation as a desire to perform an action is usually defined as having two parts, directional such as directed towards a positive stimulus or away from a negative one, as well as the activated ""seeking phase"" and consummatory ""liking phase"".",NO_Q,-1.0
502,296,"wizard: what is your favorite color? apprentice: i have a wide variety of colors,",NO_Q,NO_Q,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",NO_Q,-1.0
